"roi_name","site","lat","lon","roitype","active","show_link","show_data_link","sequence_number","description","first_date","last_date","site_years","missing_data_pct","roi_page","roi_stats_file","one_day_summary","three_day_summary","data_release"
"segalcr2_SH_1000","segalcr2",35.7069,-111.36,"SH",TRUE,TRUE,TRUE,1000,"SH by the river","2019-07-31","2022-12-01","3.3","0.0","https://phenocam.nau.edu/webcam/roi/segalcr2/SH_1000/","https://phenocam.nau.edu/data/archive/segalcr2/ROI/segalcr2_SH_1000_roistats.csv","https://phenocam.nau.edu/data/archive/segalcr2/ROI/segalcr2_SH_1000_1day.csv","https://phenocam.nau.edu/data/archive/segalcr2/ROI/segalcr2_SH_1000_3day.csv",NA
"segalittlemountain_EN_1000","segalittlemountain",36.5865,-112.3634,"EN",TRUE,TRUE,TRUE,1000,"EN veg type. Canopy view","2018-06-28","2022-12-01","3.7","17.0","https://phenocam.nau.edu/webcam/roi/segalittlemountain/EN_1000/","https://phenocam.nau.edu/data/archive/segalittlemountain/ROI/segalittlemountain_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/segalittlemountain/ROI/segalittlemountain_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/segalittlemountain/ROI/segalittlemountain_EN_1000_3day.csv",NA
"segalittlemountain_GR_1000","segalittlemountain",36.5865,-112.3634,"GR",TRUE,TRUE,TRUE,1000,"foreground grass, left corner","2018-06-28","2022-12-01","3.7","17.0","https://phenocam.nau.edu/webcam/roi/segalittlemountain/GR_1000/","https://phenocam.nau.edu/data/archive/segalittlemountain/ROI/segalittlemountain_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/segalittlemountain/ROI/segalittlemountain_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/segalittlemountain/ROI/segalittlemountain_GR_1000_3day.csv",NA
"segasoapcreek_SH_1000","segasoapcreek",36.751,-111.716,"SH",TRUE,TRUE,TRUE,1000,"shrub in FOV","2019-07-10","2022-08-12","3.1","0.0","https://phenocam.nau.edu/webcam/roi/segasoapcreek/SH_1000/","https://phenocam.nau.edu/data/archive/segasoapcreek/ROI/segasoapcreek_SH_1000_roistats.csv","https://phenocam.nau.edu/data/archive/segasoapcreek/ROI/segasoapcreek_SH_1000_1day.csv","https://phenocam.nau.edu/data/archive/segasoapcreek/ROI/segasoapcreek_SH_1000_3day.csv",NA
"segawalnutcreek_EN_1000","segawalnutcreek",34.9215,-112.8458,"EN",FALSE,TRUE,TRUE,1000,"EN veg type in background of field of view.","2017-06-10","2018-03-12","0.7","8.0","https://phenocam.nau.edu/webcam/roi/segawalnutcreek/EN_1000/","https://phenocam.nau.edu/data/archive/segawalnutcreek/ROI/segawalnutcreek_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/segawalnutcreek/ROI/segawalnutcreek_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/segawalnutcreek/ROI/segawalnutcreek_EN_1000_3day.csv",NA
"segawalnutcreek_GR_1000","segawalnutcreek",34.9215,-112.8458,"GR",FALSE,TRUE,TRUE,1000,"foreground grass","2017-06-10","2018-03-12","0.7","8.0","https://phenocam.nau.edu/webcam/roi/segawalnutcreek/GR_1000/","https://phenocam.nau.edu/data/archive/segawalnutcreek/ROI/segawalnutcreek_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/segawalnutcreek/ROI/segawalnutcreek_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/segawalnutcreek/ROI/segawalnutcreek_GR_1000_3day.csv",NA
"segawhitepockets_EN_1000","segawhitepockets",36.6081,-112.4082,"EN",TRUE,TRUE,TRUE,1000,"EN veg type.","2018-06-28","2022-12-01","4.4","0.0","https://phenocam.nau.edu/webcam/roi/segawhitepockets/EN_1000/","https://phenocam.nau.edu/data/archive/segawhitepockets/ROI/segawhitepockets_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/segawhitepockets/ROI/segawhitepockets_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/segawhitepockets/ROI/segawhitepockets_EN_1000_3day.csv",NA
"segawhitepockets_GR_1000","segawhitepockets",36.6081,-112.4082,"GR",TRUE,TRUE,TRUE,1000,"foreground grass","2017-05-05","2022-12-01","5.3","4.0","https://phenocam.nau.edu/webcam/roi/segawhitepockets/GR_1000/","https://phenocam.nau.edu/data/archive/segawhitepockets/ROI/segawhitepockets_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/segawhitepockets/ROI/segawhitepockets_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/segawhitepockets/ROI/segawhitepockets_GR_1000_3day.csv",NA
"sevilletagrass_GR_1000","sevilletagrass",34.360444,-106.700186,"GR",TRUE,TRUE,TRUE,1000,"foreground grass","2014-11-07","2022-12-01","7.8","4.0","https://phenocam.nau.edu/webcam/roi/sevilletagrass/GR_1000/","https://phenocam.nau.edu/data/archive/sevilletagrass/ROI/sevilletagrass_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/sevilletagrass/ROI/sevilletagrass_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/sevilletagrass/ROI/sevilletagrass_GR_1000_3day.csv",NA
"sevilletanewgrass_GR_1000","sevilletanewgrass",34.358,-106.6799,"GR",TRUE,TRUE,TRUE,1000,"grass in FOV","2018-12-07","2022-12-01","3.9","3.0","https://phenocam.nau.edu/webcam/roi/sevilletanewgrass/GR_1000/","https://phenocam.nau.edu/data/archive/sevilletanewgrass/ROI/sevilletanewgrass_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/sevilletanewgrass/ROI/sevilletanewgrass_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/sevilletanewgrass/ROI/sevilletanewgrass_GR_1000_3day.csv",NA
"sevilletashrub_SH_1000","sevilletashrub",34.334956,-106.744469,"SH",TRUE,TRUE,TRUE,1000,"shrubs in FOV","2014-10-29","2022-12-01","7.7","4.0","https://phenocam.nau.edu/webcam/roi/sevilletashrub/SH_1000/","https://phenocam.nau.edu/data/archive/sevilletashrub/ROI/sevilletashrub_SH_1000_roistats.csv","https://phenocam.nau.edu/data/archive/sevilletashrub/ROI/sevilletashrub_SH_1000_1day.csv","https://phenocam.nau.edu/data/archive/sevilletashrub/ROI/sevilletashrub_SH_1000_3day.csv",NA
"sevMRME10L_SH_1000","sevMRME10L",34.3438,-106.7269,"SH",TRUE,TRUE,TRUE,1000,"foreground shrubs","2018-12-22","2022-12-01","3.9","1.0","https://phenocam.nau.edu/webcam/roi/sevMRME10L/SH_1000/","https://phenocam.nau.edu/data/archive/sevMRME10L/ROI/sevMRME10L_SH_1000_roistats.csv","https://phenocam.nau.edu/data/archive/sevMRME10L/ROI/sevMRME10L_SH_1000_1day.csv","https://phenocam.nau.edu/data/archive/sevMRME10L/ROI/sevMRME10L_SH_1000_3day.csv",NA
"sevMRME11C_SH_1000","sevMRME11C",34.3438,-106.7268,"SH",TRUE,TRUE,TRUE,1000,"foreground shrubs","2018-12-22","2022-12-01","3.9","1.0","https://phenocam.nau.edu/webcam/roi/sevMRME11C/SH_1000/","https://phenocam.nau.edu/data/archive/sevMRME11C/ROI/sevMRME11C_SH_1000_roistats.csv","https://phenocam.nau.edu/data/archive/sevMRME11C/ROI/sevMRME11C_SH_1000_1day.csv","https://phenocam.nau.edu/data/archive/sevMRME11C/ROI/sevMRME11C_SH_1000_3day.csv",NA
"sevMRME1S_SH_1000","sevMRME1S",34.3442,-106.7272,"SH",TRUE,TRUE,TRUE,1000,"foreground shrubs","2018-12-22","2022-12-01","3.8","4.0","https://phenocam.nau.edu/webcam/roi/sevMRME1S/SH_1000/","https://phenocam.nau.edu/data/archive/sevMRME1S/ROI/sevMRME1S_SH_1000_roistats.csv","https://phenocam.nau.edu/data/archive/sevMRME1S/ROI/sevMRME1S_SH_1000_1day.csv","https://phenocam.nau.edu/data/archive/sevMRME1S/ROI/sevMRME1S_SH_1000_3day.csv",NA
"sevMRME1S_SH_2000","sevMRME1S",34.3442,-106.7272,"SH",TRUE,TRUE,TRUE,2000,"foreground shrubs, new camera","2019-08-09","2022-12-01","3.3","1.0","https://phenocam.nau.edu/webcam/roi/sevMRME1S/SH_2000/","https://phenocam.nau.edu/data/archive/sevMRME1S/ROI/sevMRME1S_SH_2000_roistats.csv","https://phenocam.nau.edu/data/archive/sevMRME1S/ROI/sevMRME1S_SH_2000_1day.csv","https://phenocam.nau.edu/data/archive/sevMRME1S/ROI/sevMRME1S_SH_2000_3day.csv",NA
"sevpjrm12_EN_1000","sevpjrm12",34.38615,-106.52621,"EN",TRUE,TRUE,TRUE,1000,"canopy level EN","2020-03-14","2022-12-01","2.6","5.0","https://phenocam.nau.edu/webcam/roi/sevpjrm12/EN_1000/","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1000_3day.csv",NA
"sevpjrm12_EN_1001","sevpjrm12",34.38615,-106.52621,"EN",TRUE,TRUE,TRUE,1001,"juniper plot 12","2020-03-14","2022-12-01","2.6","5.0","https://phenocam.nau.edu/webcam/roi/sevpjrm12/EN_1001/","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1001_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1001_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1001_3day.csv",NA
"sevpjrm12_EN_1002","sevpjrm12",34.38615,-106.52621,"EN",TRUE,TRUE,TRUE,1002,"tree no 12-2","2020-03-11","2022-12-01","2.6","5.0","https://phenocam.nau.edu/webcam/roi/sevpjrm12/EN_1002/","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1002_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1002_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1002_3day.csv",NA
"sevpjrm12_EN_1003","sevpjrm12",34.38615,-106.52621,"EN",TRUE,TRUE,TRUE,1003,"tree no 12-5","2020-03-11","2022-12-01","2.6","4.0","https://phenocam.nau.edu/webcam/roi/sevpjrm12/EN_1003/","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1003_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1003_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1003_3day.csv",NA
"sevpjrm12_EN_1004","sevpjrm12",34.38615,-106.52621,"EN",TRUE,TRUE,TRUE,1004,"tree no 12-8","2020-03-11","2022-12-01","2.6","4.0","https://phenocam.nau.edu/webcam/roi/sevpjrm12/EN_1004/","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1004_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1004_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1004_3day.csv",NA
"sevpjrm12_EN_1005","sevpjrm12",34.38615,-106.52621,"EN",TRUE,TRUE,TRUE,1005,"tree no 12-10","2020-03-11","2022-12-01","2.6","4.0","https://phenocam.nau.edu/webcam/roi/sevpjrm12/EN_1005/","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1005_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1005_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm12/ROI/sevpjrm12_EN_1005_3day.csv",NA
"sevpjrm13_EN_1000","sevpjrm13",34.38631,-106.52791,"EN",TRUE,TRUE,TRUE,1000,"canopy level EN","2020-03-11","2022-08-03","2.3","5.0","https://phenocam.nau.edu/webcam/roi/sevpjrm13/EN_1000/","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1000_3day.csv",NA
"sevpjrm13_EN_1001","sevpjrm13",34.38631,-106.52791,"EN",TRUE,TRUE,TRUE,1001,"juniper plot 13","2019-12-16","2022-08-03","2.5","5.0","https://phenocam.nau.edu/webcam/roi/sevpjrm13/EN_1001/","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1001_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1001_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1001_3day.csv",NA
"sevpjrm13_EN_1002","sevpjrm13",34.38631,-106.52791,"EN",TRUE,TRUE,TRUE,1002,"tree no 13-1","2020-03-11","2022-08-03","2.3","5.0","https://phenocam.nau.edu/webcam/roi/sevpjrm13/EN_1002/","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1002_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1002_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1002_3day.csv",NA
"sevpjrm13_EN_1003","sevpjrm13",34.38631,-106.52791,"EN",TRUE,TRUE,TRUE,1003,"tree no 13-6","2019-12-16","2022-08-03","2.5","5.0","https://phenocam.nau.edu/webcam/roi/sevpjrm13/EN_1003/","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1003_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1003_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1003_3day.csv",NA
"sevpjrm13_EN_1004","sevpjrm13",34.38631,-106.52791,"EN",TRUE,TRUE,TRUE,1004,"tree no 13-8","2020-03-11","2022-08-03","2.3","5.0","https://phenocam.nau.edu/webcam/roi/sevpjrm13/EN_1004/","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1004_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1004_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1004_3day.csv",NA
"sevpjrm13_EN_1005","sevpjrm13",34.38631,-106.52791,"EN",TRUE,TRUE,TRUE,1005,"tree no 13-9","2020-03-11","2022-08-03","2.3","6.0","https://phenocam.nau.edu/webcam/roi/sevpjrm13/EN_1005/","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1005_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1005_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm13/ROI/sevpjrm13_EN_1005_3day.csv",NA
"sevpjrm15_EN_1000","sevpjrm15",34.38615,-106.52838,"EN",TRUE,TRUE,TRUE,1000,"canopy level","2019-12-16","2021-09-05","1.6","9.0","https://phenocam.nau.edu/webcam/roi/sevpjrm15/EN_1000/","https://phenocam.nau.edu/data/archive/sevpjrm15/ROI/sevpjrm15_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm15/ROI/sevpjrm15_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm15/ROI/sevpjrm15_EN_1000_3day.csv",NA
"sevpjrm15_EN_1001","sevpjrm15",34.38615,-106.52838,"EN",TRUE,TRUE,TRUE,1001,"juniper plot 15","2019-12-16","2021-09-05","1.6","8.0","https://phenocam.nau.edu/webcam/roi/sevpjrm15/EN_1001/","https://phenocam.nau.edu/data/archive/sevpjrm15/ROI/sevpjrm15_EN_1001_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm15/ROI/sevpjrm15_EN_1001_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm15/ROI/sevpjrm15_EN_1001_3day.csv",NA
"sevpjrm15_EN_1002","sevpjrm15",34.38615,-106.52838,"EN",TRUE,TRUE,TRUE,1002,"tree no 15-1","2019-12-16","2021-09-05","1.6","8.0","https://phenocam.nau.edu/webcam/roi/sevpjrm15/EN_1002/","https://phenocam.nau.edu/data/archive/sevpjrm15/ROI/sevpjrm15_EN_1002_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm15/ROI/sevpjrm15_EN_1002_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm15/ROI/sevpjrm15_EN_1002_3day.csv",NA
"sevpjrm15_EN_1003","sevpjrm15",34.38615,-106.52838,"EN",TRUE,TRUE,TRUE,1003,"tree no 15-2","2019-12-16","2021-09-05","1.6","9.0","https://phenocam.nau.edu/webcam/roi/sevpjrm15/EN_1003/","https://phenocam.nau.edu/data/archive/sevpjrm15/ROI/sevpjrm15_EN_1003_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm15/ROI/sevpjrm15_EN_1003_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm15/ROI/sevpjrm15_EN_1003_3day.csv",NA
"sevpjrm15_EN_1004","sevpjrm15",34.38615,-106.52838,"EN",TRUE,TRUE,TRUE,1004,"tree no 15-3","2019-12-16","2021-09-05","1.6","9.0","https://phenocam.nau.edu/webcam/roi/sevpjrm15/EN_1004/","https://phenocam.nau.edu/data/archive/sevpjrm15/ROI/sevpjrm15_EN_1004_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm15/ROI/sevpjrm15_EN_1004_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm15/ROI/sevpjrm15_EN_1004_3day.csv",NA
"sevpjrm16_EN_1000","sevpjrm16",34.38577,-106.52897,"EN",TRUE,TRUE,TRUE,1000,"canopy level EN","2019-12-16","2021-09-23","1.6","10.0","https://phenocam.nau.edu/webcam/roi/sevpjrm16/EN_1000/","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1000_3day.csv",NA
"sevpjrm16_EN_1001","sevpjrm16",34.38577,-106.52897,"EN",TRUE,TRUE,TRUE,1001,"juniper plot 16","2019-12-16","2021-09-23","1.6","10.0","https://phenocam.nau.edu/webcam/roi/sevpjrm16/EN_1001/","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1001_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1001_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1001_3day.csv",NA
"sevpjrm16_EN_1002","sevpjrm16",34.38577,-106.52897,"EN",TRUE,TRUE,TRUE,1002,"tree no 16-8","2019-12-16","2021-09-23","1.6","9.0","https://phenocam.nau.edu/webcam/roi/sevpjrm16/EN_1002/","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1002_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1002_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1002_3day.csv",NA
"sevpjrm16_EN_1003","sevpjrm16",34.38577,-106.52897,"EN",TRUE,TRUE,TRUE,1003,"tree no 16-9","2019-12-16","2021-09-23","1.6","9.0","https://phenocam.nau.edu/webcam/roi/sevpjrm16/EN_1003/","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1003_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1003_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1003_3day.csv",NA
"sevpjrm16_EN_1004","sevpjrm16",34.38577,-106.52897,"EN",TRUE,TRUE,TRUE,1004,"tree no 16-11","2019-12-16","2021-09-23","1.6","9.0","https://phenocam.nau.edu/webcam/roi/sevpjrm16/EN_1004/","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1004_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1004_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1004_3day.csv",NA
"sevpjrm16_EN_1005","sevpjrm16",34.38577,-106.52897,"EN",TRUE,TRUE,TRUE,1005,"tree no 16-15","2019-12-16","2021-09-23","1.6","10.0","https://phenocam.nau.edu/webcam/roi/sevpjrm16/EN_1005/","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1005_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1005_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm16/ROI/sevpjrm16_EN_1005_3day.csv",NA
"sevpjrm17_EN_1000","sevpjrm17",34.38676,-106.52837,"EN",TRUE,TRUE,TRUE,1000,"canopy level EN","2020-01-05","2021-08-21","1.5","9.0","https://phenocam.nau.edu/webcam/roi/sevpjrm17/EN_1000/","https://phenocam.nau.edu/data/archive/sevpjrm17/ROI/sevpjrm17_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm17/ROI/sevpjrm17_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm17/ROI/sevpjrm17_EN_1000_3day.csv",NA
"sevpjrm17_EN_1001","sevpjrm17",34.38676,-106.52837,"EN",TRUE,TRUE,TRUE,1001,"juniper plot 17","2020-01-05","2021-08-21","1.5","9.0","https://phenocam.nau.edu/webcam/roi/sevpjrm17/EN_1001/","https://phenocam.nau.edu/data/archive/sevpjrm17/ROI/sevpjrm17_EN_1001_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm17/ROI/sevpjrm17_EN_1001_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm17/ROI/sevpjrm17_EN_1001_3day.csv",NA
"sevpjrm17_EN_1002","sevpjrm17",34.38676,-106.52837,"EN",TRUE,TRUE,TRUE,1002,"tree no 17-5","2020-01-05","2021-08-21","1.5","8.0","https://phenocam.nau.edu/webcam/roi/sevpjrm17/EN_1002/","https://phenocam.nau.edu/data/archive/sevpjrm17/ROI/sevpjrm17_EN_1002_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm17/ROI/sevpjrm17_EN_1002_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm17/ROI/sevpjrm17_EN_1002_3day.csv",NA
"sevpjrm17_EN_1003","sevpjrm17",34.38676,-106.52837,"EN",TRUE,TRUE,TRUE,1003,"tree no 17-6","2020-01-05","2021-08-21","1.4","16.0","https://phenocam.nau.edu/webcam/roi/sevpjrm17/EN_1003/","https://phenocam.nau.edu/data/archive/sevpjrm17/ROI/sevpjrm17_EN_1003_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm17/ROI/sevpjrm17_EN_1003_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm17/ROI/sevpjrm17_EN_1003_3day.csv",NA
"sevpjrm17_EN_1004","sevpjrm17",34.38676,-106.52837,"EN",TRUE,TRUE,TRUE,1004,"tree no 17-7","2020-01-05","2021-08-21","1.5","9.0","https://phenocam.nau.edu/webcam/roi/sevpjrm17/EN_1004/","https://phenocam.nau.edu/data/archive/sevpjrm17/ROI/sevpjrm17_EN_1004_roistats.csv","https://phenocam.nau.edu/data/archive/sevpjrm17/ROI/sevpjrm17_EN_1004_1day.csv","https://phenocam.nau.edu/data/archive/sevpjrm17/ROI/sevpjrm17_EN_1004_3day.csv",NA
"shalehillsczo_DB_1000","shalehillsczo",40.6658,-77.9041,"DB",FALSE,TRUE,TRUE,1000,"Deciduous trees in foreground center","2012-05-19","2016-02-19","3.4","10.0","https://phenocam.nau.edu/webcam/roi/shalehillsczo/DB_1000/","https://phenocam.nau.edu/data/archive/shalehillsczo/ROI/shalehillsczo_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/shalehillsczo/ROI/shalehillsczo_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/shalehillsczo/ROI/shalehillsczo_DB_1000_3day.csv",NA
